longitude,latitude,feature_code,current,contested,cluster_id,segment
29.70441,50.403290000000005,PPL,UA,22,1,Cluster 2
39.39386,49.24174,PPL,RU,6,0,Cluster 1
35.734,47.45418,PPL,CONTESTED,19,0,Cluster 1
30.48948,50.125,PPL,UA,11,2,Cluster 3
37.40701,47.86651,PPL,CONTESTED,1,3,Cluster 4
32.27941,47.36557,PPL,UA,5,3,Cluster 4
31.91893,47.09489,PPL,UA,6,3,Cluster 4
32.31367,46.987970000000004,PPL,UA,6,3,Cluster 4
36.422670000000004,47.411809999999996,PPL,RU,1,3,Cluster 4
35.54176,47.49222,PPL,RU,1,3,Cluster 4
39.62558,49.33218,PPL,RU,6,0,Cluster 1
31.10564,47.52884,PPL,UA,2,3,Cluster 4
37.5825,49.76944,PPL,RU,2,0,Cluster 1
34.43564,50.268229999999996,PPL,CONTESTED,25,1,Cluster 2
37.41083,47.67139,PPL,UA,6,0,Cluster 1
30.81465,47.49419,PPL,UA,2,3,Cluster 4
31.30917,47.02369,PPL,UA,5,3,Cluster 4
31.602529999999998,46.80588,PPL,UA,5,3,Cluster 4
34.2981,51.717,PPL,UA,7,1,Cluster 2
29.52641,50.50629,PPL,UA,5,2,Cluster 3
34.80396,50.41966,PPL,CONTESTED,1,2,Cluster 3
32.96667,46.86667,PPLQ,RU,4,3,Cluster 4
39.201029999999996,49.084559999999996,PPL,RU,6,0,Cluster 1
39.019059999999996,49.092729999999996,PPL,RU,6,0,Cluster 1
30.911179999999998,47.310990000000004,PPL,UA,2,3,Cluster 4
29.94825,50.4519,PPL,RU,19,1,Cluster 2
29.369609999999998,50.13657,PPL,UA,1,2,Cluster 3
37.685140000000004,50.01247,PPL,RU,15,0,Cluster 1
31.50405,46.84803,PPL,UA,5,3,Cluster 4
29.870240000000003,50.87505,PPL,RU,4,2,Cluster 3
35.50692,47.29488,PPL,RU,1,3,Cluster 4
29.883329999999997,50.1,PPLH,UA,8,2,Cluster 3
36.73723,49.88005,PPL,CONTESTED,25,1,Cluster 2
29.3502,50.35885,PPL,UA,5,2,Cluster 3
33.86719,51.466590000000004,PPL,CONTESTED,25,1,Cluster 2
29.889359999999996,50.77856,PPL,CONTESTED,21,1,Cluster 2
30.783690000000004,50.46275,PPL,CONTESTED,16,1,Cluster 2
34.59417,50.181670000000004,PPL,CONTESTED,25,1,Cluster 2
34.181940000000004,51.4675,PPL,CONTESTED,25,1,Cluster 2
31.9344,52.07757,PPL,CONTESTED,25,1,Cluster 2
36.72765,49.84013,PPL,CONTESTED,25,1,Cluster 2
33.96952,51.782,PPL,UA,7,2,Cluster 3
33.29882,51.76842,PPL,CONTESTED,25,1,Cluster 2
31.616259999999997,46.91661,PPL,UA,6,3,Cluster 4
31.727590000000003,51.627390000000005,PPL,RU,19,1,Cluster 2
35.773759999999996,47.04358,PPL,RU,1,3,Cluster 4
37.66667,47.45,PPL,RU,10,0,Cluster 1
32.021359999999994,47.49644,PPL,UA,5,3,Cluster 4
31.36515,47.25533,PPL,UA,5,3,Cluster 4
32.46997,47.00204,PPL,UA,4,3,Cluster 4
31.850759999999998,47.05664,PPL,UA,6,3,Cluster 4
35.73408,47.6722,PPL,CONTESTED,19,0,Cluster 1
37.61111,47.35158,PPL,RU,7,0,Cluster 1
32.84725,46.88998,PPL,RU,5,3,Cluster 4
32.10074,46.72716,PPL,UA,5,3,Cluster 4
30.8544,47.41296,PPL,UA,2,3,Cluster 4
32.10565,51.70636,PPL,RU,20,1,Cluster 2
37.672709999999995,47.31913,PPL,RU,7,0,Cluster 1
35.1149,50.36408,PPL,CONTESTED,25,1,Cluster 2
34.8249,50.58183,PPL,CONTESTED,1,2,Cluster 3
38.88212,49.13753,PPL,RU,4,0,Cluster 1
36.1871,47.78304,PPL,CONTESTED,20,0,Cluster 1
29.94523,50.840509999999995,PPL,RU,4,2,Cluster 3
31.07477,47.63317,PPL,UA,2,3,Cluster 4
29.933329999999998,51.05,PPL,RU,4,2,Cluster 3
32.421409999999995,47.4831,PPL,UA,5,3,Cluster 4
32.18799,47.55512,PPL,UA,5,3,Cluster 4
32.76572,51.32502,PPL,CONTESTED,25,1,Cluster 2
31.183329999999998,47.63333,PPL,UA,2,3,Cluster 4
37.551809999999996,47.95479,PPLX,CONTESTED,1,0,Cluster 1
30.96313,47.42733,PPL,UA,2,3,Cluster 4
29.33333,50.28333,PPL,UA,5,2,Cluster 3
32.4704,51.40231,PPL,CONTESTED,25,1,Cluster 2
32.359359999999995,47.17622,PPL,RU,6,3,Cluster 4
31.609690000000004,47.018240000000006,PPL,UA,6,3,Cluster 4
31.292640000000002,47.36278,PPL,UA,2,3,Cluster 4
32.2204,47.237390000000005,PPL,RU,5,3,Cluster 4
30.93737,47.5766,PPL,UA,2,3,Cluster 4
31.247290000000003,47.46696,PPL,UA,2,3,Cluster 4
29.9,50.7,PPL,CONTESTED,21,1,Cluster 2
31.22267,47.53438,PPL,UA,7,3,Cluster 4
31.763720000000003,46.99814,PPL,UA,6,3,Cluster 4
30.80687,47.55578,PPL,UA,2,3,Cluster 4
29.41667,50.36667,PPL,UA,5,2,Cluster 3
30.133329999999997,51.01667,PPL,RU,4,2,Cluster 3
32.2583,47.67885,PPL,UA,2,3,Cluster 4
31.80064,46.97315,PPL,UA,6,3,Cluster 4
31.4259,47.41137,PPL,UA,2,3,Cluster 4
31.99155,51.00918,PPL,CONTESTED,16,1,Cluster 2
32.26187,51.65698,PPL,RU,20,1,Cluster 2
32.20156,47.70595,PPL,UA,2,3,Cluster 4
32.7045,51.30172,PPL,CONTESTED,25,1,Cluster 2
31.8123,47.185970000000005,PPL,UA,5,3,Cluster 4
29.91667,51.06667,PPL,RU,4,2,Cluster 3
30.90793,47.67969,PPL,UA,2,3,Cluster 4
29.82997,50.42086,PPL,UA,22,1,Cluster 2
32.36635,47.157959999999996,PPL,RU,5,3,Cluster 4
33.6,50.7,PPL,CONTESTED,25,1,Cluster 2
29.96667,50.76667,PPL,CONTESTED,21,1,Cluster 2
32.73333,51.3,PPL,CONTESTED,25,1,Cluster 2
32.15136,51.015370000000004,PPL,CONTESTED,16,1,Cluster 2
30.8368,47.674479999999996,PPL,UA,2,3,Cluster 4
32.06667,51.01667,PPL,CONTESTED,16,1,Cluster 2
32.287440000000004,46.89396,PPL,UA,6,3,Cluster 4
31.476570000000002,47.59133,PPL,UA,7,3,Cluster 4
29.7,50.2,PPL,UA,8,2,Cluster 3
34.82485,50.20867,PPL,CONTESTED,25,1,Cluster 2
32.256370000000004,47.2678,PPL,RU,5,3,Cluster 4
35.37331,47.300309999999996,PPL,RU,4,3,Cluster 4
33.98194,51.44491,PPL,CONTESTED,25,1,Cluster 2
33.983109999999996,51.74308,PPL,CONTESTED,25,1,Cluster 2
34.45835,50.185,PPL,CONTESTED,25,1,Cluster 2
29.591520000000003,50.24709,PPL,UA,22,1,Cluster 2
33.2271,50.64032,PPL,CONTESTED,25,1,Cluster 2
32.600629999999995,51.87096,PPL,RU,20,1,Cluster 2
30.52072,50.271,PPL,CONTESTED,18,1,Cluster 2
29.305809999999997,50.09535,PPL,UA,1,2,Cluster 3
34.21889,51.52146,PPL,CONTESTED,25,1,Cluster 2
30.083879999999997,51.037290000000006,PPL,RU,4,2,Cluster 3
33.48281,50.8934,PPL,CONTESTED,25,1,Cluster 2
37.40437,47.47837,PPL,RU,10,0,Cluster 1
37.55024,47.22909,PPL,RU,7,0,Cluster 1
32.61458,46.63695,PPLA,CONTESTED,4,3,Cluster 4
29.69782,50.122479999999996,PPL,UA,8,2,Cluster 3
37.56545,50.122479999999996,PPL,RU,15,0,Cluster 1
33.11667,50.71667,PPL,RU,2,2,Cluster 3
34.24419,51.70236,PPL,UA,7,1,Cluster 2
36.252720000000004,49.98081,PPLA,UA,3,0,Cluster 1
32.7263,51.41907,PPL,CONTESTED,25,1,Cluster 2
37.68157,48.253029999999995,PPL,CONTESTED,1,0,Cluster 1
31.07074,47.268879999999996,PPL,UA,2,3,Cluster 4
32.11408,51.77868,PPL,RU,20,1,Cluster 2
31.650190000000002,50.63445,PPL,RU,5,2,Cluster 3
34.20389,51.4699,PPL,CONTESTED,25,1,Cluster 2
32.98194,46.70538,PPL,RU,4,3,Cluster 4
35.966570000000004,47.25773,PPL,RU,1,3,Cluster 4
37.47785,50.005590000000005,PPL,RU,15,0,Cluster 1
37.24987,47.43578,PPL,RU,10,0,Cluster 1
31.86692,46.76446,PPL,UA,7,3,Cluster 4
35.15267,50.39291,PPL,CONTESTED,1,2,Cluster 3
37.56722,49.88472,PPL,RU,15,0,Cluster 1
37.5326,47.29653,PPL,RU,7,0,Cluster 1
32.31828,47.55385,PPL,UA,5,3,Cluster 4
39.583090000000006,49.67569,PPL,RU,5,0,Cluster 1
31.8,47.28333,PPL,UA,5,3,Cluster 4
32.19039,47.377140000000004,PPL,RU,5,3,Cluster 4
29.67779,50.00362,PPL,UA,1,2,Cluster 3
30.01665,51.12018,PPL,RU,4,2,Cluster 3
33.03581,51.2895,PPL,CONTESTED,25,1,Cluster 2
29.89957,49.98803,PPL,UA,8,2,Cluster 3
30.99788,47.72527,PPL,UA,2,3,Cluster 4
37.45,47.58333,PPL,RU,10,0,Cluster 1
32.124179999999996,47.50464,PPL,UA,5,3,Cluster 4
34.862759999999994,50.269040000000004,PPL,CONTESTED,25,1,Cluster 2
39.231190000000005,49.37055,PPL,RU,4,0,Cluster 1
39.3136,49.421640000000004,PPL,RU,5,0,Cluster 1
32.99669,51.370909999999995,PPL,CONTESTED,25,1,Cluster 2
29.45705,50.27666,PPL,UA,5,2,Cluster 3
37.34838,49.19379,PPL,CONTESTED,12,0,Cluster 1
32.04395,47.17646,PPL,UA,6,3,Cluster 4
34.47633,50.311209999999996,PPL,CONTESTED,25,1,Cluster 2
37.16942,47.086240000000004,PPL,RU,4,0,Cluster 1
36.59065,47.88882,PPL,UA,2,3,Cluster 4
32.53465,51.89725,PPL,RU,20,1,Cluster 2
31.81413,51.87294,PPL,CONTESTED,25,1,Cluster 2
36.5992,49.89307,PPL,UA,18,0,Cluster 1
31.31314,47.41325,PPL,UA,2,3,Cluster 4
35.06543,50.41458,PPL,CONTESTED,1,2,Cluster 3
37.831070000000004,49.97964,PPL,RU,15,0,Cluster 1
39.364979999999996,49.637190000000004,PPL,RU,5,0,Cluster 1
38.807790000000004,49.15348,PPL,RU,4,0,Cluster 1
37.294990000000006,49.123870000000004,PPL,CONTESTED,12,0,Cluster 1
31.83533,47.645309999999995,PPL,UA,2,3,Cluster 4
31.789279999999998,47.52681,PPL,UA,2,3,Cluster 4
37.69702,47.4203,PPL,RU,6,0,Cluster 1
31.434829999999998,46.80109,PPL,UA,5,3,Cluster 4
31.672859999999996,46.81654,PPL,UA,5,3,Cluster 4
37.38889,47.439440000000005,PPL,RU,10,0,Cluster 1
35.1208,50.41556,PPL,CONTESTED,1,2,Cluster 3
39.855940000000004,49.27564,PPL,RU,6,0,Cluster 1
38.664159999999995,49.30321,PPL,RU,4,0,Cluster 1
37.65044,48.29749,PPL,CONTESTED,1,0,Cluster 1
36.45686,47.85993,PPL,UA,11,0,Cluster 1
31.90907,47.63435,PPL,UA,2,3,Cluster 4
35.38602,47.378170000000004,PPL,RU,4,3,Cluster 4
32.18071,47.04732,PPL,UA,6,3,Cluster 4
37.46504,47.45775,PPL,RU,10,0,Cluster 1
37.59962,47.307829999999996,PPL,RU,7,0,Cluster 1
38.89678,48.77045,PPL,RU,7,0,Cluster 1
32.1,51.05,PPL,CONTESTED,16,1,Cluster 2
29.833840000000002,50.69775,PPL,CONTESTED,21,1,Cluster 2
39.74465,49.45729,PPL,RU,5,0,Cluster 1
37.276790000000005,49.20697,PPLA2,CONTESTED,12,0,Cluster 1
31.55392,46.751129999999996,PPL,UA,5,3,Cluster 4
32.0973,51.913940000000004,PPL,CONTESTED,25,1,Cluster 2
37.969590000000004,49.818059999999996,PPL,RU,15,0,Cluster 1
37.10618,49.27476,PPL,CONTESTED,12,0,Cluster 1
37.319759999999995,47.57948,PPL,RU,10,0,Cluster 1
31.02448,47.578140000000005,PPL,UA,2,3,Cluster 4
34.75996,47.47782,PPL,RU,1,3,Cluster 4
31.32409,47.11508,PPL,UA,5,3,Cluster 4
32.85313,47.04179,PPL,RU,4,3,Cluster 4
31.15945,47.02755,PPL,UA,5,3,Cluster 4
31.54362,46.74151,PPL,UA,5,3,Cluster 4
31.626309999999997,46.90116,PPL,UA,6,3,Cluster 4
30.89418,47.48985,PPL,UA,2,3,Cluster 4
29.89426,50.93865,PPL,RU,4,2,Cluster 3
37.31688,49.221109999999996,PPL,CONTESTED,12,0,Cluster 1
33.01667,46.26667,PPL,RU,7,3,Cluster 4
30.25055,50.52175,PPL,CONTESTED,21,1,Cluster 2
32.825990000000004,46.789640000000006,PPL,RU,5,3,Cluster 4
38.44018,49.156420000000004,PPL,CONTESTED,7,0,Cluster 1
30.84647,47.61051,PPL,UA,2,3,Cluster 4
35.18781,47.409279999999995,PPL,RU,3,3,Cluster 4
31.859820000000003,46.99588,PPL,UA,6,3,Cluster 4
35.742459999999994,47.15214,PPL,RU,1,3,Cluster 4
36.31667,47.6,PPL,CONTESTED,21,0,Cluster 1
31.9252,51.894259999999996,PPL,CONTESTED,25,1,Cluster 2
35.45373,47.31912,PPL,RU,1,3,Cluster 4
38.037040000000005,49.81586,PPL,RU,15,0,Cluster 1
35.79855,47.39759,PPL,RU,1,3,Cluster 4
33.9162,51.67822,PPL,CONTESTED,25,1,Cluster 2
31.9075,51.84063,PPL,CONTESTED,25,1,Cluster 2
33.6286,51.74301,PPL,CONTESTED,25,1,Cluster 2
32.186370000000004,52.006240000000005,PPL,RU,20,1,Cluster 2
30.31001,50.6738,PPL,CONTESTED,2,2,Cluster 3
37.4312,49.82501,PPL,RU,2,0,Cluster 1
36.8193,49.35964,PPL,RU,7,0,Cluster 1
36.523070000000004,47.35982,PPL,RU,1,3,Cluster 4
31.8629,47.12475,PPL,UA,6,3,Cluster 4
34.7289,47.353359999999995,PPL,RU,1,3,Cluster 4
32.29685,51.74568,PPL,RU,20,1,Cluster 2
36.255759999999995,47.66685,PPLA2,CONTESTED,21,0,Cluster 1
34.174440000000004,51.5363,PPL,CONTESTED,25,1,Cluster 2
29.75757,50.29351,PPL,UA,22,1,Cluster 2
35.81391,47.05023,PPL,RU,1,3,Cluster 4
35.10743,50.99427,PPL,UA,22,1,Cluster 2
34.611999999999995,50.23478,PPL,CONTESTED,25,1,Cluster 2
35.43934,47.47136,PPL,RU,1,3,Cluster 4
34.61667,50.85,PPL,CONTESTED,25,1,Cluster 2
35.83831,47.11335,PPL,RU,1,3,Cluster 4
31.5392,47.57951,PPL,UA,7,3,Cluster 4
31.74359,51.03603,PPL,CONTESTED,16,1,Cluster 2
37.61781,50.053059999999995,PPL,RU,15,0,Cluster 1
30.61846,50.048590000000004,PPL,UA,11,2,Cluster 3
31.758609999999997,47.50756,PPL,UA,2,3,Cluster 4
31.189059999999998,47.30705,PPL,UA,2,3,Cluster 4
31.152359999999998,47.71335,PPL,UA,2,3,Cluster 4
30.8719,47.45877,PPL,UA,2,3,Cluster 4
31.02893,47.35034,PPL,UA,2,3,Cluster 4
33.39994,51.70263,PPL,CONTESTED,25,1,Cluster 2
38.896879999999996,48.86753,PPL,RU,7,0,Cluster 1
32.80973,46.93685,PPL,RU,4,3,Cluster 4
31.945259999999998,47.461240000000004,PPL,UA,5,3,Cluster 4
34.439170000000004,50.81915,PPL,CONTESTED,25,1,Cluster 2
37.978609999999996,49.863890000000005,PPL,RU,15,0,Cluster 1
39.52361,48.99722,PPL,RU,15,0,Cluster 1
31.078529999999997,47.39066,PPL,UA,2,3,Cluster 4
30.2651,50.56841,PPL,CONTESTED,2,2,Cluster 3
32.703720000000004,46.95742,PPL,RU,4,3,Cluster 4
33.01283,51.35464,PPL,CONTESTED,25,1,Cluster 2
32.66663,47.01315,PPL,RU,4,3,Cluster 4
32.79354,51.277609999999996,PPL,CONTESTED,25,1,Cluster 2
36.099909999999994,47.66643,PPL,CONTESTED,21,0,Cluster 1
33.94526,51.80819,PPL,UA,7,2,Cluster 3
31.3305,47.06081,PPL,UA,5,3,Cluster 4
34.419000000000004,50.79977,PPL,CONTESTED,25,1,Cluster 2
37.6305,49.74994,PPL,RU,2,0,Cluster 1
38.45644,49.22663,PPL,CONTESTED,7,0,Cluster 1
35.65,47.18333,PPL,RU,1,3,Cluster 4
32.668009999999995,51.38017,PPL,CONTESTED,25,1,Cluster 2
34.5523,50.97025,PPL,CONTESTED,25,1,Cluster 2
39.09133,49.24392,PPL,RU,4,0,Cluster 1
33.950340000000004,51.74092,PPL,CONTESTED,25,1,Cluster 2
34.67524,50.299040000000005,PPL,CONTESTED,25,1,Cluster 2
29.45,50.16667,PPL,UA,1,2,Cluster 3
30.710590000000003,50.328990000000005,PPL,CONTESTED,18,1,Cluster 2
32.5344,47.06924,PPL,RU,4,3,Cluster 4
35.66551,47.37123,PPL,RU,1,3,Cluster 4
38.08408,49.78996,PPL,RU,15,0,Cluster 1
37.222229999999996,49.25092,PPL,CONTESTED,12,0,Cluster 1
33.3198,50.61868,PPL,CONTESTED,25,1,Cluster 2
33.3105,50.42631,PPL,CONTESTED,25,1,Cluster 2
39.543890000000005,49.60778,PPL,RU,5,0,Cluster 1
37.43602,47.9648,PPL,CONTESTED,1,3,Cluster 4
34.834790000000005,50.25435,PPL,CONTESTED,25,1,Cluster 2
38.672,49.316390000000006,PPL,RU,4,0,Cluster 1
36.12,47.82472,PPL,UA,11,0,Cluster 1
29.871640000000003,50.478609999999996,PPL,UA,22,1,Cluster 2
39.62944,49.363890000000005,PPL,RU,6,0,Cluster 1
37.0,49.16667,PPL,CONTESTED,12,0,Cluster 1
39.37023,49.70292,PPL,RU,5,0,Cluster 1
35.5487,47.3687,PPL,RU,1,3,Cluster 4
36.01907,47.22845,PPL,RU,1,3,Cluster 4
33.23207,50.9169,PPL,RU,2,2,Cluster 3
31.95125,46.80045,PPL,UA,6,3,Cluster 4
32.82767,46.90619,PPL,RU,4,3,Cluster 4
34.0175,51.70639,PPL,CONTESTED,25,1,Cluster 2
35.81739,47.131209999999996,PPL,RU,1,3,Cluster 4
29.95,50.61667,PPL,CONTESTED,21,1,Cluster 2
30.07082,50.85347,PPL,RU,4,2,Cluster 3
37.721340000000005,47.35903,PPL,RU,7,0,Cluster 1
31.2937,47.294909999999994,PPL,UA,2,3,Cluster 4
37.71667,47.18333,PPL,RU,7,0,Cluster 1
32.811,46.80128,PPL,RU,5,3,Cluster 4
38.77132,49.10712,PPL,RU,4,0,Cluster 1
30.03991,50.0599,PPL,UA,8,2,Cluster 3
29.9177,50.0767,PPLA2,UA,8,2,Cluster 3
29.8,50.43333,PPL,UA,22,1,Cluster 2
32.37579,47.0633,PPL,RU,6,3,Cluster 4
34.66199,47.49048,PPL,RU,1,3,Cluster 4
31.89347,47.487809999999996,PPL,UA,5,3,Cluster 4
37.68262,49.850190000000005,PPL,RU,15,0,Cluster 1
31.383329999999997,47.31667,PPL,UA,2,3,Cluster 4
33.80942,51.58225,PPL,CONTESTED,25,1,Cluster 2
32.09772,47.54626,PPL,UA,5,3,Cluster 4
29.5917,50.287,PPL,UA,22,1,Cluster 2
31.530459999999998,46.92208,PPL,UA,5,3,Cluster 4
29.85865,50.62737,PPL,CONTESTED,21,1,Cluster 2
31.965,47.67491,PPL,UA,2,3,Cluster 4
30.77218,47.601209999999995,PPL,UA,2,3,Cluster 4
34.54831,50.04162,PPL,CONTESTED,25,1,Cluster 2
36.26109,47.588609999999996,PPL,CONTESTED,21,0,Cluster 1
31.4644,47.47565,PPL,UA,7,3,Cluster 4
33.48333,51.75,PPL,CONTESTED,25,1,Cluster 2
32.13345,50.94072,PPL,CONTESTED,16,1,Cluster 2
29.917309999999997,50.17224,PPL,UA,8,2,Cluster 3
39.269040000000004,49.601820000000004,PPL,RU,5,0,Cluster 1
37.53734,47.51359,PPL,RU,10,0,Cluster 1
37.2536,49.149429999999995,PPL,CONTESTED,12,0,Cluster 1
32.32382,51.65248,PPL,RU,20,1,Cluster 2
29.978540000000002,51.07509,PPL,RU,4,2,Cluster 3
30.98648,47.62865,PPLA2,UA,2,3,Cluster 4
34.517759999999996,50.13388,PPL,CONTESTED,25,1,Cluster 2
30.94724,47.33092,PPL,UA,2,3,Cluster 4
36.017720000000004,47.70557,PPL,CONTESTED,21,0,Cluster 1
35.55916,47.15175,PPL,RU,1,3,Cluster 4
31.00807,47.50796,PPL,UA,2,3,Cluster 4
37.31775,49.01932,PPL,CONTESTED,12,0,Cluster 1
36.21667,47.5,PPL,RU,1,3,Cluster 4
32.44936,47.310320000000004,PPL,UA,5,3,Cluster 4
36.251490000000004,47.74139,PPL,CONTESTED,20,0,Cluster 1
37.95264,49.78143,PPL,RU,15,0,Cluster 1
32.32136,47.23999,PPL,RU,6,3,Cluster 4
34.61824,47.42844,PPL,RU,1,3,Cluster 4
35.41921,47.356609999999996,PPL,RU,4,3,Cluster 4
29.73,50.03203,PPL,UA,8,2,Cluster 3
39.15876,48.92754,PPL,RU,6,0,Cluster 1
31.73879,46.63185,PPL,UA,5,3,Cluster 4
36.330040000000004,47.38087,PPL,RU,1,3,Cluster 4
37.5201,47.54657,PPL,RU,10,0,Cluster 1
31.4825,47.428509999999996,PPL,UA,7,3,Cluster 4
31.330109999999998,46.9546,PPL,UA,5,3,Cluster 4
29.609,50.20516,PPL,UA,8,2,Cluster 3
35.3324,47.13747,PPL,RU,4,3,Cluster 4
37.32535,49.18757,PPL,CONTESTED,12,0,Cluster 1
34.28602,50.11577,PPL,CONTESTED,25,1,Cluster 2
36.12112,50.106590000000004,PPL,CONTESTED,25,1,Cluster 2
38.949670000000005,49.03782,PPL,RU,6,0,Cluster 1
37.185159999999996,47.05231,PPL,RU,4,0,Cluster 1
38.22979,50.04195,PPL,RU,15,0,Cluster 1
29.763679999999997,50.15084,PPL,UA,8,2,Cluster 3
38.184979999999996,49.798559999999995,PPL,RU,15,0,Cluster 1
32.79401,46.74881,PPL,RU,5,3,Cluster 4
39.620509999999996,49.12077,PPL,RU,6,0,Cluster 1
36.239329999999995,47.877140000000004,PPL,UA,11,0,Cluster 1
31.52088,46.995470000000005,PPL,UA,6,3,Cluster 4
34.581070000000004,50.3766,PPL,CONTESTED,25,1,Cluster 2
35.73793,47.32111,PPL,RU,1,3,Cluster 4
36.31949,47.54383,PPL,RU,1,3,Cluster 4
36.6865,49.83538,PPLA2,CONTESTED,25,1,Cluster 2
37.600809999999996,50.18244,PPL,RU,15,0,Cluster 1
39.66251,48.9212,PPL,RU,15,0,Cluster 1
38.95556,49.292390000000005,PPL,RU,4,0,Cluster 1
36.522079999999995,47.615809999999996,PPL,CONTESTED,20,0,Cluster 1
34.48333,50.21667,PPL,CONTESTED,25,1,Cluster 2
37.62215,47.56162,PPL,RU,10,0,Cluster 1
39.34985,48.92167,PPL,RU,15,0,Cluster 1
36.90574,49.57692,PPL,RU,7,0,Cluster 1
35.91667,46.98333,PPL,RU,1,3,Cluster 4
37.06244,49.18188,PPL,CONTESTED,12,0,Cluster 1
37.425979999999996,49.1785,PPL,CONTESTED,12,0,Cluster 1
34.06729,51.77006,PPL,UA,7,2,Cluster 3
34.80934,50.826,PPL,UA,22,1,Cluster 2
29.948970000000003,50.01517,PPL,UA,8,2,Cluster 3
32.04368,47.336859999999994,PPL,UA,5,3,Cluster 4
35.52928,47.47378,PPL,RU,1,3,Cluster 4
33.36667,51.83333,PPL,CONTESTED,25,1,Cluster 2
36.14396,47.5381,PPL,RU,1,3,Cluster 4
37.70146,49.89863,PPL,RU,15,0,Cluster 1
36.87833,49.39245,PPL,RU,7,0,Cluster 1
29.83711,50.13868,PPL,UA,8,2,Cluster 3
34.01149,51.58367,PPL,CONTESTED,25,1,Cluster 2
32.55363,51.67734,PPL,CONTESTED,25,1,Cluster 2
31.49816,46.640609999999995,PPL,UA,5,3,Cluster 4
36.21247,47.136829999999996,PPL,RU,1,3,Cluster 4
36.21648,47.19451,PPLA2,RU,1,3,Cluster 4
34.80877,50.30603,PPL,CONTESTED,25,1,Cluster 2
36.40149,50.12169,PPL,UA,7,0,Cluster 1
36.22102,50.10954,PPL,CONTESTED,25,1,Cluster 2
39.38333,49.46667,PPL,RU,5,0,Cluster 1
33.21686,51.71853,PPL,CONTESTED,25,1,Cluster 2
32.07607,51.86911,PPL,CONTESTED,25,1,Cluster 2
32.58315,51.8481,PPL,RU,20,1,Cluster 2
31.68481,47.29492,PPL,UA,5,3,Cluster 4
29.684070000000002,50.38856,PPL,UA,22,1,Cluster 2
36.034040000000005,47.58003,PPL,CONTESTED,19,0,Cluster 1
36.36161,47.468920000000004,PPL,RU,1,3,Cluster 4
38.75878,49.032509999999995,PPL,RU,6,0,Cluster 1
29.30085,50.18243,PPL,UA,1,2,Cluster 3
30.0357,50.41778,PPL,RU,3,2,Cluster 3
34.77083,50.52945,PPL,CONTESTED,1,2,Cluster 3
34.440870000000004,50.973,PPL,CONTESTED,25,1,Cluster 2
38.94015,49.25894,PPL,RU,4,0,Cluster 1
32.4766,51.43479,PPL,CONTESTED,25,1,Cluster 2
32.62935,46.98498,PPL,RU,4,3,Cluster 4
35.309290000000004,47.37678,PPL,RU,3,3,Cluster 4
38.5528,49.18606,PPL,CONTESTED,7,0,Cluster 1
38.97231,49.415729999999996,PPL,RU,4,0,Cluster 1
32.3321,47.56993,PPL,UA,5,3,Cluster 4
31.88733,46.97783,PPL,UA,7,3,Cluster 4
29.382720000000003,50.08558,PPL,UA,1,2,Cluster 3
31.20768,47.60306,PPL,UA,7,3,Cluster 4
31.99806,47.42993,PPL,UA,5,3,Cluster 4
31.19111,47.75275,PPL,UA,2,3,Cluster 4
34.97995,50.195890000000006,PPL,CONTESTED,25,1,Cluster 2
35.13831,50.47991,PPL,CONTESTED,1,2,Cluster 3
32.10861,51.74548,PPL,RU,20,1,Cluster 2
32.31889,51.88047,PPL,RU,20,1,Cluster 2
30.366670000000003,50.58333,PPL,CONTESTED,2,2,Cluster 3
30.21201,50.54345,PPLA2,RU,5,2,Cluster 3
39.39744,49.32708,PPL,RU,6,0,Cluster 1
34.19927,51.40563,PPL,CONTESTED,25,1,Cluster 2
29.526259999999997,50.284490000000005,PPL,UA,22,1,Cluster 2
30.80671,50.51809,PPLA2,CONTESTED,16,1,Cluster 2
37.36242,49.29217,PPL,CONTESTED,12,0,Cluster 1
37.215070000000004,49.044340000000005,PPL,CONTESTED,12,0,Cluster 1
31.393240000000002,50.825829999999996,PPL,RU,5,2,Cluster 3
36.09303,47.06561,PPL,RU,1,3,Cluster 4
35.41967,47.33849,PPL,RU,4,3,Cluster 4
29.89465,50.001529999999995,PPL,UA,8,2,Cluster 3
30.695420000000002,50.384890000000006,PPL,CONTESTED,19,1,Cluster 2
36.9705,49.50286,PPL,RU,7,0,Cluster 1
31.09068,47.49631,PPL,UA,2,3,Cluster 4
29.55146,50.4557,PPL,UA,22,1,Cluster 2
34.970420000000004,50.618390000000005,PPL,CONTESTED,1,2,Cluster 3
29.9201,50.64484,PPL,CONTESTED,21,1,Cluster 2
39.38333,49.43333,PPL,RU,5,0,Cluster 1
39.19137,49.3804,PPL,RU,4,0,Cluster 1
32.413129999999995,51.4272,PPL,CONTESTED,25,1,Cluster 2
39.63439,49.40422,PPL,RU,5,0,Cluster 1
31.052229999999998,47.275259999999996,PPL,UA,2,3,Cluster 4
32.921440000000004,51.398270000000004,PPL,CONTESTED,25,1,Cluster 2
29.3681,50.21216,PPL,UA,1,2,Cluster 3
31.96525,51.783770000000004,PPL,CONTESTED,25,1,Cluster 2
34.63333,50.83333,PPL,UA,22,1,Cluster 2
31.83662,47.67049,PPL,UA,2,3,Cluster 4
